duration,freq,instrument,intensity,note_name,session_name,timestamp
0.2544,736.45,piano,0.8,,default,46.96099233627319
0.2544,1169.04,piano,0.8,,default,47.538567304611206
0.2544,1169.04,piano,0.8,,default,48.1131374835968
0.2544,736.45,piano,0.8,,default,48.68834900856018
0.2544,736.45,piano,0.8,,default,49.25997996330261
0.2544,983.04,piano,0.8,,default,49.834662437438965
0.2544,983.04,piano,0.8,,default,50.40911149978638
0.2544,1103.42,piano,0.8,,default,50.985172271728516
0.2544,1103.42,piano,0.8,,default,51.559061765670776
0.2544,875.79,piano,0.8,,default,52.13363337516785
0.2544,584.52,piano,0.8,,default,52.704941749572754
0.2544,1169.04,piano,0.8,,default,53.861690282821655
0.2544,1169.04,piano,0.8,,default,55.01839542388916
0.2544,1169.04,piano,0.8,,default,55.59650921821594
0.2544,1169.04,piano,0.8,,default,56.174519777297974
0.2544,1169.04,piano,0.8,,default,56.75236248970032
0.2544,1169.04,piano,0.8,,default,57.330198764801025
0.2544,1169.04,piano,0.8,,default,57.90830707550049
0.2544,1169.04,piano,0.8,,default,58.48654770851135
0.2544,1169.04,piano,0.8,,default,59.63862180709839
0.2544,368.22,piano,0.8,,default,60.20763611793518
0.2544,390.12,piano,0.8,,default,60.77678298950195
0.2544,551.72,piano,0.8,,default,61.347108364105225
0.2544,551.72,piano,0.8,,default,61.92112326622009
0.2544,551.72,piano,0.8,,default,62.491495847702026
0.2544,584.52,piano,0.8,,default,63.06262516975403
0.2544,437.89,piano,0.8,,default,64.22450423240662
0.2544,437.89,piano,0.8,,default,65.37224102020264
0.2544,437.89,piano,0.8,,default,65.94167184829712
0.2544,551.72,piano,0.8,,default,66.51138353347778
0.2544,1169.04,piano,0.8,,default,67.08595061302185
0.2544,780.24,piano,0.8,,default,67.65821528434753
0.2544,1169.04,piano,0.8,,default,69.97132611274719
0.2544,390.12,piano,0.8,,default,70.53919243812561
0.2544,437.89,piano,0.8,,default,71.10880994796753
0.2544,551.72,piano,0.8,,default,71.6826024055481
0.2544,736.45,piano,0.8,,default,72.25374817848206
0.2544,551.72,piano,0.8,,default,72.82808303833008
0.2544,551.72,piano,0.8,,default,73.39841103553772
0.2544,551.72,piano,0.8,,default,73.96830868721008
0.2544,551.72,piano,0.8,,default,74.53860116004944
0.2544,1169.04,piano,0.8,,default,75.11280846595764
0.2544,1169.04,piano,0.8,,default,75.69168019294739
0.2544,1169.04,piano,0.8,,default,76.86214780807495
0.2544,1169.04,piano,0.8,,default,77.43990087509155
0.2544,1169.04,piano,0.8,,default,78.01767182350159
0.2544,1169.04,piano,0.8,,default,78.58971118927002
0.2544,1169.04,piano,0.8,,default,79.16761302947998
0.2544,1169.04,piano,0.8,,default,79.75966668128967
0.2544,1169.04,piano,0.8,,default,87.68354344367981
0.2544,328.05,piano,0.8,,default,89.41427087783813
0.2544,368.22,piano,0.8,,default,89.98166418075562
0.2544,292.25,piano,0.8,,default,90.54715919494629
0.2544,292.25,piano,0.8,,default,92.24321269989014
0.2544,292.25,piano,0.8,,default,92.80869054794312
0.2544,292.25,piano,0.8,,default,94.78760385513306
0.2544,292.25,piano,0.8,,default,95.35988116264343
0.2544,292.25,piano,0.8,,default,95.94586968421936
0.2544,292.25,piano,0.8,,default,97.07674837112427
0.2544,983.04,piano,0.8,,default,97.64674615859985
0.2544,1169.04,piano,0.8,,default,109.7503879070282
0.2544,1169.04,piano,0.8,,default,110.32855105400085
0.2544,1169.04,piano,0.8,,default,111.48535537719727
0.2544,1169.04,piano,0.8,,default,112.64226007461548
0.2544,1169.04,piano,0.8,,default,114.95555996894836
0.2544,1169.04,piano,0.8,,default,115.53310418128967
0.2544,328.05,piano,0.8,,default,116.09959554672241
0.2544,1169.04,piano,0.8,,default,116.67263674736023
0.2544,328.05,piano,0.8,,default,117.24039673805237
0.2544,292.25,piano,0.8,,default,117.80651640892029
0.2544,328.05,piano,0.8,,default,118.3729236125946
0.2544,328.05,piano,0.8,,default,118.93926954269409
0.2544,292.25,piano,0.8,,default,119.50534558296204
0.2544,328.05,piano,0.8,,default,120.07167911529541
0.2544,292.25,piano,0.8,,default,120.63771080970764
0.2544,584.52,piano,0.8,,default,121.2060706615448
0.2544,551.72,piano,0.8,,default,121.7743878364563
0.2544,292.25,piano,0.8,,default,122.34036779403687
0.2544,328.05,piano,0.8,,default,122.90626811981201
0.2544,736.45,piano,0.8,,default,123.47489285469055
0.2544,328.05,piano,0.8,,default,124.04210782051086
0.2544,1169.04,piano,0.8,,default,124.61382484436035
0.2544,1169.04,piano,0.8,,default,125.18592524528503
0.2544,292.25,piano,0.8,,default,125.75199604034424
0.2544,1169.04,piano,0.8,,default,126.32996916770935
0.2544,1169.04,piano,0.8,,default,126.90780973434448
0.2544,1169.04,piano,0.8,,default,127.48557424545288
0.2544,1169.04,piano,0.8,,default,128.06358742713928
0.2544,1169.04,piano,0.8,,default,128.6413083076477
0.2544,1169.04,piano,0.8,,default,129.21906089782715
0.2544,1169.04,piano,0.8,,default,129.79658198356628
0.2544,1169.04,piano,0.8,,default,130.37450337409973
0.2544,1169.04,piano,0.8,,default,130.95241737365723
0.2544,1169.04,piano,0.8,,default,131.53011226654053
0.2544,1169.04,piano,0.8,,default,132.10786271095276
0.2544,1169.04,piano,0.8,,default,132.68550157546997
0.2528,1169.04,piano,0.8,,default,133.26341032981873
0.2544,1169.04,piano,0.8,,default,133.84129405021667
0.2544,390.12,piano,0.8,,default,134.41487669944763
0.2544,328.05,piano,0.8,,default,134.98119258880615
0.2544,368.22,piano,0.8,,default,135.5545597076416
0.2544,390.12,piano,0.8,,default,136.12362623214722
0.2544,1169.04,piano,0.8,,default,136.70135402679443
0.2544,1169.04,piano,0.8,,default,137.27947974205017
0.2544,1169.04,piano,0.8,,default,137.85735177993774
